"dsID","region","indID","period","value","is_number","source"
"esa-unpd-WPP2012","YEM","PVH150","1965/P5Y","212.89",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/3_Mortality/WPP2012_MORT_F01_1_IMR_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PVH150","1980/P5Y","116.972",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/3_Mortality/WPP2012_MORT_F01_1_IMR_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PVH150","1995/P5Y","75.364",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/3_Mortality/WPP2012_MORT_F01_1_IMR_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PVH150","1960/P5Y","92.133",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/3_Mortality/WPP2012_MORT_F01_1_IMR_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PVH150","1975/P5Y","56.723",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/3_Mortality/WPP2012_MORT_F01_1_IMR_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PVH150","1990/P5Y","27.637",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/3_Mortality/WPP2012_MORT_F01_1_IMR_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PVH150","2005/P5Y","19.078",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/3_Mortality/WPP2012_MORT_F01_1_IMR_BOTH_SEXES.XLS"
"esa-unpd-WUP2011","KEN","PSP100","1955","6.419",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","KEN","PSP100","1970","10.295",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","KEN","PSP100","1985","16.079",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","KEN","PSP100","2000","19.892",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","KEN","PSP100","2015","25.637",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","KEN","PSP100","2030","33.17",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","KEN","PSP100","2045","42.459",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","YEM","PSP100","1950","5.8",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","YEM","PSP100","1965","11.026",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","YEM","PSP100","1980","16.534",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","YEM","PSP100","1995","23.76",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","YEM","PSP100","2010","31.742",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","YEM","PSP100","2025","40.723",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","YEM","PSP100","2040","50.15",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","COL","PSP100","1960","45.033",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","COL","PSP100","1975","58.539",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","COL","PSP100","1990","68.276",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","COL","PSP100","2005","73.581",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","COL","PSP100","2020","77.673",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","COL","PSP100","2035","81.138",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WUP2011","COL","PSP100","2050","84.15",1,"http://esa.un.org/unpd/wup/CD-ROM/WUP2011-F02-Proportion_Urban.xls"
"esa-unpd-WPP2012","KEN","PSP010","1952","6412.38",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1955","6979.939",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1958","7626.0",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1961","8361.442",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1964","9200.158",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1967","10154.489",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1970","11252.466",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1973","12529.8",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1976","13995.996",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1979","15661.48",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1982","17559.844",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1985","19660.018",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1988","21896.89",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1991","24237.056",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1994","26634.659",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","1997","28943.647",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","2000","31285.05",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","2003","33905.011",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","2006","36757.498",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP010","2009","39824.734",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1951","4668.072",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1954","4746.998",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1957","4891.894",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1960","5099.785",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1963","5372.934",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1966","5677.339",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1969","5994.901",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1972","6290.197",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1975","6676.714",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1978","7339.452",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1981","8220.933",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1984","9276.622",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1987","10409.987",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1990","11790.249",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1993","13726.827",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1996","15578.64",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","1999","17035.531",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","2002","18551.068",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","2005","20139.661",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","YEM","PSP010","2008","21703.571",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1952","12699.326",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1955","13827.948",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1958","15087.418",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1961","16488.996",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1964","18022.435",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1967","19669.838",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1970","21344.781",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1973","22924.755",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1976","24557.647",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1979","26326.236",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1982","28173.493",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1985","30076.525",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1988","32009.024",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1991","33957.286",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1994","35915.434",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","1997","37901.358",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","2000","39897.984",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","2003","41872.051",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","2006","43841.37",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","COL","PSP010","2009","45802.561",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F01_1_TOTAL_POPULATION_BOTH_SEXES.XLS"
"esa-unpd-WPP2012","KEN","PSP050","1960/P5Y","3.185",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","KEN","PSP050","1975/P5Y","3.75",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","KEN","PSP050","1990/P5Y","3.13",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","KEN","PSP050","2005/P5Y","2.676",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","YEM","PSP050","1955/P5Y","1.259",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","YEM","PSP050","1970/P5Y","1.818",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","YEM","PSP050","1985/P5Y","4.004",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","YEM","PSP050","2000/P5Y","2.784",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","COL","PSP050","1950/P5Y","2.836",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","COL","PSP050","1965/P5Y","2.797",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","COL","PSP050","1980/P5Y","2.207",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","COL","PSP050","1995/P5Y","1.74",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F02_POPULATION_GROWTH_RATE.XLS"
"esa-unpd-WPP2012","KEN","PSP070","1950","19.988",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","KEN","PSP070","1965","15.846",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","KEN","PSP070","1980","15.015",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","KEN","PSP070","1995","16.561",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","KEN","PSP070","2010","18.532",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","YEM","PSP070","1950","18.865",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","YEM","PSP070","1965","19.302",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","YEM","PSP070","1980","15.461",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","YEM","PSP070","1995","14.868",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","YEM","PSP070","2010","18.195",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","COL","PSP070","1960","16.884",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","COL","PSP070","1975","17.808",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","COL","PSP070","1990","21.477",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","COL","PSP070","2005","25.241",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F05_MEDIAN_AGE.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1952","11.049",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1955","12.027",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1958","13.14",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1961","14.407",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1964","15.852",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1967","17.497",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1970","19.389",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1973","21.589",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1976","24.116",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1979","26.985",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1982","30.256",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1985","33.875",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1988","37.729",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1991","41.762",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1994","45.893",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","1997","49.871",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","2000","53.906",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","2003","58.42",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","2006","63.335",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
"esa-unpd-WPP2012","KEN","PSP080","2009","68.62",1,"http://esa.un.org/unpd/wpp/Excel-Data/EXCEL_FILES/1_Population/WPP2012_POP_F06_POPULATION_DENSITY.XLS"
